transaksi_id,koperasi_id,tanggal,jenis_transaksi,nilai_rupiah,kategori_produk
TRX-0002879,KDMP-00167,2026-08-10,Simpan,1948000.0,Sembako
TRX-0002880,KDMP-00167,2026-08-10,Pembelian,1263000.0,Simpan Pinjam
TRX-0002881,KDMP-00167,2026-08-06,Simpan,1132000.0,Logistik
TRX-0002882,KDMP-00167,2026-08-09,Simpan,2159000.0,Logistik
TRX-0002883,KDMP-00167,2026-08-09,Penjualan,902000.0,Sembako
TRX-0002884,KDMP-00168,2026-03-28,Penjualan,882000.0,Simpan Pinjam
TRX-0002885,KDMP-00168,2026-03-18,Penjualan,1422000.0,Sembako
TRX-0002886,KDMP-00168,2026-03-18,Pinjam,1912000.0,Simpan Pinjam
TRX-0002887,KDMP-00168,2026-03-07,Pembelian,858000.0,Saprotan
TRX-0002888,KDMP-00168,2026-04-19,Pinjam,378000.0,Sembako
TRX-0002889,KDMP-00168,2026-04-21,Pinjam,2617000.0,Simpan Pinjam
TRX-0002890,KDMP-00168,2026-04-30,Pembelian,565000.0,Lainnya
TRX-0002891,KDMP-00168,2026-04-26,Simpan,623000.0,Lainnya
TRX-0002892,KDMP-00168,2026-05-23,Simpan,521000.0,Lainnya
TRX-0002893,KDMP-00168,2026-05-25,Penjualan,844000.0,Logistik
TRX-0002894,KDMP-00168,2026-05-07,Pinjam,2552000.0,Saprotan
TRX-0002895,KDMP-00168,2026-05-17,Pembelian,668000.0,Lainnya
TRX-0002896,KDMP-00168,2026-05-14,Simpan,1134000.0,Saprotan
TRX-0002897,KDMP-00168,2026-06-04,Penjualan,506000.0,Saprotan
TRX-0002898,KDMP-00168,2026-06-27,Pembelian,969000.0,Simpan Pinjam
TRX-0002899,KDMP-00168,2026-06-24,Pembelian,2494000.0,Simpan Pinjam
TRX-0002900,KDMP-00168,2026-06-07,Pembelian,2745000.0,Saprotan
TRX-0002901,KDMP-00168,2026-07-20,Pembelian,481000.0,Sembako
TRX-0002902,KDMP-00168,2026-07-30,Pembelian,236000.0,Saprotan
TRX-0002903,KDMP-00168,2026-07-29,Simpan,613000.0,Logistik
TRX-0002904,KDMP-00168,2026-08-03,Pinjam,695000.0,Logistik
TRX-0002905,KDMP-00168,2026-08-06,Penjualan,140000.0,Lainnya
TRX-0002906,KDMP-00169,2026-03-25,Pembelian,616000.0,Simpan Pinjam
TRX-0002907,KDMP-00169,2026-03-14,Penjualan,533000.0,Logistik
TRX-0002908,KDMP-00169,2026-03-27,Pembelian,899000.0,Saprotan
TRX-0002909,KDMP-00169,2026-03-23,Simpan,2036000.0,Logistik
TRX-0002910,KDMP-00169,2026-03-20,Pembelian,730000.0,Logistik
TRX-0002911,KDMP-00169,2026-04-09,Pembelian,1100000.0,Sembako
TRX-0002912,KDMP-00169,2026-04-10,Pinjam,890000.0,Lainnya
TRX-0002913,KDMP-00169,2026-04-03,Penjualan,1572000.0,Simpan Pinjam
TRX-0002914,KDMP-00169,2026-04-08,Penjualan,2680000.0,Lainnya
TRX-0002915,KDMP-00169,2026-04-30,Pembelian,1609000.0,Sembako
TRX-0002916,KDMP-00169,2026-04-18,Pembelian,1707000.0,Simpan Pinjam
TRX-0002917,KDMP-00169,2026-05-20,Penjualan,1588000.0,Simpan Pinjam
TRX-0002918,KDMP-00169,2026-05-03,Simpan,1661000.0,Lainnya
TRX-0002919,KDMP-00169,2026-05-09,Simpan,1658000.0,Saprotan
TRX-0002920,KDMP-00169,2026-06-16,Pembelian,522000.0,Simpan Pinjam
TRX-0002921,KDMP-00169,2026-06-08,Penjualan,2524000.0,Lainnya
TRX-0002922,KDMP-00169,2026-06-15,Penjualan,796000.0,Logistik
TRX-0002923,KDMP-00169,2026-06-18,Penjualan,2308000.0,Saprotan
TRX-0002924,KDMP-00169,2026-07-11,Penjualan,2946000.0,Sembako
TRX-0002925,KDMP-00169,2026-07-25,Penjualan,2362000.0,Sembako
TRX-0002926,KDMP-00169,2026-07-24,Penjualan,2612000.0,Sembako
TRX-0002927,KDMP-00169,2026-07-25,Penjualan,1224000.0,Sembako
TRX-0002928,KDMP-00169,2026-07-16,Penjualan,2163000.0,Logistik
TRX-0002929,KDMP-00169,2026-08-11,Penjualan,596000.0,Simpan Pinjam
TRX-0002930,KDMP-00169,2026-08-06,Pinjam,3223000.0,Sembako
TRX-0002931,KDMP-00169,2026-08-09,Simpan,2676000.0,Saprotan
TRX-0002932,KDMP-00169,2026-08-02,Pembelian,1170000.0,Lainnya
TRX-0002933,KDMP-00169,2026-08-09,Pinjam,2319000.0,Saprotan
TRX-0002934,KDMP-00169,2026-08-13,Penjualan,1820000.0,Simpan Pinjam
TRX-0002935,KDMP-00170,2026-03-26,Penjualan,1538000.0,Saprotan
TRX-0002936,KDMP-00170,2026-03-02,Pinjam,1252000.0,Logistik
TRX-0002937,KDMP-00170,2026-03-20,Penjualan,423000.0,Sembako
TRX-0002938,KDMP-00170,2026-03-29,Pembelian,1915000.0,Logistik
TRX-0002939,KDMP-00170,2026-04-24,Simpan,601000.0,Lainnya
TRX-0002940,KDMP-00170,2026-04-13,Penjualan,753000.0,Simpan Pinjam
TRX-0002941,KDMP-00170,2026-04-26,Simpan,1405000.0,Lainnya
TRX-0002942,KDMP-00170,2026-04-11,Simpan,946000.0,Sembako
TRX-0002943,KDMP-00170,2026-04-27,Pembelian,1289000.0,Lainnya
TRX-0002944,KDMP-00170,2026-05-02,Pinjam,1768000.0,Sembako
TRX-0002945,KDMP-00170,2026-05-08,Pinjam,1403000.0,Lainnya
TRX-0002946,KDMP-00170,2026-05-18,Pinjam,2527000.0,Lainnya
TRX-0002947,KDMP-00170,2026-06-25,Pembelian,2303000.0,Simpan Pinjam
TRX-0002948,KDMP-00170,2026-06-09,Penjualan,543000.0,Sembako
TRX-0002949,KDMP-00170,2026-06-09,Penjualan,2534000.0,Lainnya
TRX-0002950,KDMP-00170,2026-07-24,Simpan,1215000.0,Simpan Pinjam
TRX-0002951,KDMP-00170,2026-07-16,Pinjam,2051000.0,Simpan Pinjam
TRX-0002952,KDMP-00170,2026-07-13,Pembelian,1958000.0,Lainnya
TRX-0002953,KDMP-00170,2026-07-13,Simpan,2344000.0,Simpan Pinjam
TRX-0002954,KDMP-00170,2026-08-07,Simpan,688000.0,Simpan Pinjam
TRX-0002955,KDMP-00170,2026-08-11,Simpan,1575000.0,Logistik
TRX-0002956,KDMP-00170,2026-08-01,Pembelian,1052000.0,Logistik
TRX-0002957,KDMP-00171,2026-03-24,Pinjam,330000.0,Simpan Pinjam
TRX-0002958,KDMP-00171,2026-03-31,Simpan,177000.0,Sembako
TRX-0002959,KDMP-00171,2026-04-10,Pinjam,621000.0,Simpan Pinjam
TRX-0002960,KDMP-00171,2026-05-28,Penjualan,632000.0,Simpan Pinjam
TRX-0002961,KDMP-00171,2026-05-08,Simpan,398000.0,Saprotan
TRX-0002962,KDMP-00171,2026-06-28,Penjualan,383000.0,Sembako
TRX-0002963,KDMP-00171,2026-06-10,Pinjam,519000.0,Saprotan
TRX-0002964,KDMP-00171,2026-07-27,Penjualan,723000.0,Simpan Pinjam
TRX-0002965,KDMP-00171,2026-07-12,Pembelian,867000.0,Lainnya
TRX-0002966,KDMP-00171,2026-07-17,Pembelian,836000.0,Saprotan
TRX-0002967,KDMP-00171,2026-07-05,Pinjam,495000.0,Lainnya
TRX-0002968,KDMP-00171,2026-08-06,Penjualan,879000.0,Saprotan
TRX-0002969,KDMP-00171,2026-08-01,Simpan,892000.0,Simpan Pinjam
TRX-0002970,KDMP-00172,2026-03-25,Simpan,860000.0,Simpan Pinjam
TRX-0002971,KDMP-00172,2026-03-09,Simpan,2328000.0,Sembako
TRX-0002972,KDMP-00172,2026-03-08,Pembelian,1300000.0,Sembako
TRX-0002973,KDMP-00172,2026-03-23,Pinjam,578000.0,Lainnya
TRX-0002974,KDMP-00172,2026-04-20,Pembelian,1797000.0,Simpan Pinjam
TRX-0002975,KDMP-00172,2026-04-21,Pembelian,1923000.0,Logistik
TRX-0002976,KDMP-00172,2026-04-13,Simpan,954000.0,Simpan Pinjam
TRX-0002977,KDMP-00172,2026-04-14,Penjualan,497000.0,Sembako
TRX-0002978,KDMP-00172,2026-05-11,Pinjam,2696000.0,Sembako
TRX-0002979,KDMP-00172,2026-05-17,Pinjam,1819000.0,Lainnya
TRX-0002980,KDMP-00172,2026-05-17,Penjualan,2584000.0,Sembako
TRX-0002981,KDMP-00172,2026-05-07,Penjualan,3149000.0,Sembako
TRX-0002982,KDMP-00172,2026-05-11,Pinjam,2187000.0,Sembako
TRX-0002983,KDMP-00172,2026-05-27,Penjualan,2080000.0,Simpan Pinjam
TRX-0002984,KDMP-00172,2026-05-11,Pinjam,2490000.0,Logistik
TRX-0002985,KDMP-00172,2026-06-20,Penjualan,2360000.0,Logistik
TRX-0002986,KDMP-00172,2026-06-29,Pembelian,2586000.0,Logistik
TRX-0002987,KDMP-00172,2026-06-26,Simpan,1260000.0,Simpan Pinjam
TRX-0002988,KDMP-00172,2026-06-03,Simpan,2512000.0,Lainnya
TRX-0002989,KDMP-00172,2026-07-21,Simpan,2321000.0,Sembako
TRX-0002990,KDMP-00172,2026-07-08,Pembelian,1570000.0,Logistik
TRX-0002991,KDMP-00172,2026-07-11,Penjualan,1549000.0,Lainnya
TRX-0002992,KDMP-00172,2026-08-12,Pembelian,808000.0,Simpan Pinjam
TRX-0002993,KDMP-00172,2026-08-09,Pembelian,1763000.0,Sembako
TRX-0002994,KDMP-00172,2026-08-05,Simpan,914000.0,Saprotan
TRX-0002995,KDMP-00172,2026-08-02,Simpan,1327000.0,Sembako
TRX-0002996,KDMP-00172,2026-08-12,Simpan,1969000.0,Simpan Pinjam
TRX-0002997,KDMP-00173,2026-03-02,Simpan,2863000.0,Sembako
TRX-0002998,KDMP-00173,2026-03-11,Pembelian,2437000.0,Logistik
TRX-0002999,KDMP-00173,2026-03-14,Pinjam,2849000.0,Sembako
TRX-0003000,KDMP-00173,2026-03-04,Penjualan,1761000.0,Simpan Pinjam
TRX-0003001,KDMP-00173,2026-03-28,Penjualan,1518000.0,Sembako
TRX-0003002,KDMP-00173,2026-03-28,Penjualan,2871000.0,Lainnya
TRX-0003003,KDMP-00173,2026-04-29,Penjualan,1579000.0,Sembako
TRX-0003004,KDMP-00173,2026-04-22,Pinjam,1567000.0,Sembako
TRX-0003005,KDMP-00173,2026-04-24,Pembelian,1375000.0,Sembako
TRX-0003006,KDMP-00173,2026-04-25,Pembelian,3210000.0,Saprotan
TRX-0003007,KDMP-00173,2026-04-12,Penjualan,3049000.0,Logistik
TRX-0003008,KDMP-00173,2026-04-06,Pinjam,1923000.0,Lainnya
TRX-0003009,KDMP-00173,2026-05-18,Pembelian,1327000.0,Lainnya
TRX-0003010,KDMP-00173,2026-05-17,Simpan,837000.0,Saprotan
TRX-0003011,KDMP-00173,2026-05-02,Penjualan,2073000.0,Simpan Pinjam
TRX-0003012,KDMP-00173,2026-05-18,Penjualan,1051000.0,Lainnya
TRX-0003013,KDMP-00173,2026-05-25,Pembelian,2614000.0,Saprotan
TRX-0003014,KDMP-00173,2026-06-30,Pembelian,2484000.0,Logistik
TRX-0003015,KDMP-00173,2026-06-08,Simpan,488000.0,Lainnya
TRX-0003016,KDMP-00173,2026-06-02,Penjualan,2144000.0,Saprotan
TRX-0003017,KDMP-00173,2026-06-23,Penjualan,1479000.0,Lainnya
TRX-0003018,KDMP-00173,2026-06-17,Simpan,2384000.0,Lainnya
TRX-0003019,KDMP-00173,2026-07-10,Pembelian,2549000.0,Sembako
TRX-0003020,KDMP-00173,2026-07-15,Simpan,2313000.0,Lainnya
TRX-0003021,KDMP-00173,2026-07-13,Pinjam,2560000.0,Lainnya
TRX-0003022,KDMP-00173,2026-07-13,Simpan,1935000.0,Lainnya
TRX-0003023,KDMP-00173,2026-08-09,Simpan,660000.0,Simpan Pinjam
TRX-0003024,KDMP-00173,2026-08-06,Pinjam,1868000.0,Lainnya
TRX-0003025,KDMP-00173,2026-08-06,Penjualan,1090000.0,Saprotan
TRX-0003026,KDMP-00173,2026-08-09,Simpan,475000.0,Lainnya
TRX-0003027,KDMP-00173,2026-08-04,Pembelian,2094000.0,Simpan Pinjam
TRX-0003028,KDMP-00173,2026-08-13,Pembelian,711000.0,Saprotan
TRX-0003029,KDMP-00174,2026-03-18,Penjualan,580000.0,Logistik
TRX-0003030,KDMP-00174,2026-03-01,Pinjam,789000.0,Simpan Pinjam
TRX-0003031,KDMP-00174,2026-03-04,Pinjam,574000.0,Logistik
TRX-0003032,KDMP-00174,2026-04-06,Pembelian,771000.0,Saprotan
TRX-0003033,KDMP-00174,2026-04-24,Pembelian,698000.0,Lainnya
TRX-0003034,KDMP-00174,2026-05-20,Simpan,647000.0,Simpan Pinjam
TRX-0003035,KDMP-00174,2026-05-17,Pembelian,816000.0,Lainnya
TRX-0003036,KDMP-00174,2026-06-29,Simpan,706000.0,Logistik
TRX-0003037,KDMP-00174,2026-06-04,Pembelian,747000.0,Lainnya
TRX-0003038,KDMP-00174,2026-07-26,Pembelian,132000.0,Logistik
TRX-0003039,KDMP-00174,2026-07-12,Pembelian,453000.0,Logistik
TRX-0003040,KDMP-00174,2026-08-07,Pinjam,487000.0,Saprotan
TRX-0003041,KDMP-00175,2026-03-07,Penjualan,819000.0,Lainnya
TRX-0003042,KDMP-00175,2026-03-14,Penjualan,497000.0,Simpan Pinjam
TRX-0003043,KDMP-00175,2026-04-11,Penjualan,416000.0,Saprotan
TRX-0003044,KDMP-00175,2026-04-25,Simpan,845000.0,Logistik
TRX-0003045,KDMP-00175,2026-04-08,Simpan,601000.0,Lainnya
TRX-0003046,KDMP-00175,2026-05-27,Pembelian,737000.0,Logistik
TRX-0003047,KDMP-00175,2026-05-01,Penjualan,665000.0,Lainnya
TRX-0003048,KDMP-00175,2026-06-13,Penjualan,814000.0,Sembako
TRX-0003049,KDMP-00175,2026-06-25,Pinjam,233000.0,Lainnya
TRX-0003050,KDMP-00175,2026-06-03,Pembelian,296000.0,Lainnya
TRX-0003051,KDMP-00175,2026-07-03,Pinjam,177000.0,Lainnya
TRX-0003052,KDMP-00175,2026-07-21,Simpan,182000.0,Sembako
TRX-0003053,KDMP-00175,2026-08-12,Simpan,192000.0,Sembako
TRX-0003054,KDMP-00175,2026-08-13,Pembelian,459000.0,Lainnya
TRX-0003055,KDMP-00175,2026-08-10,Pinjam,278000.0,Logistik
TRX-0003056,KDMP-00176,2026-03-08,Simpan,2385000.0,Saprotan
TRX-0003057,KDMP-00176,2026-03-16,Pinjam,461000.0,Logistik
TRX-0003058,KDMP-00176,2026-03-13,Pembelian,2032000.0,Sembako
TRX-0003059,KDMP-00176,2026-03-15,Pembelian,2343000.0,Logistik
TRX-0003060,KDMP-00176,2026-04-20,Pembelian,2315000.0,Saprotan
TRX-0003061,KDMP-00176,2026-04-26,Penjualan,486000.0,Logistik
TRX-0003062,KDMP-00176,2026-04-27,Pinjam,2465000.0,Logistik
TRX-0003063,KDMP-00176,2026-04-06,Penjualan,3021000.0,Saprotan
TRX-0003064,KDMP-00176,2026-04-30,Simpan,495000.0,Sembako
TRX-0003065,KDMP-00176,2026-04-07,Pembelian,3153000.0,Logistik
TRX-0003066,KDMP-00176,2026-05-11,Simpan,2649000.0,Simpan Pinjam
TRX-0003067,KDMP-00176,2026-05-30,Pinjam,852000.0,Sembako
TRX-0003068,KDMP-00176,2026-05-30,Penjualan,1485000.0,Logistik
TRX-0003069,KDMP-00176,2026-05-28,Pembelian,393000.0,Sembako
TRX-0003070,KDMP-00176,2026-06-04,Pembelian,350000.0,Logistik
TRX-0003071,KDMP-00176,2026-06-17,Simpan,890000.0,Simpan Pinjam
TRX-0003072,KDMP-00176,2026-06-18,Simpan,1412000.0,Logistik
TRX-0003073,KDMP-00176,2026-06-07,Pinjam,625000.0,Sembako
TRX-0003074,KDMP-00176,2026-07-19,Penjualan,1339000.0,Simpan Pinjam
TRX-0003075,KDMP-00176,2026-07-11,Penjualan,2959000.0,Simpan Pinjam
TRX-0003076,KDMP-00176,2026-07-10,Penjualan,2957000.0,Sembako
TRX-0003077,KDMP-00176,2026-07-10,Penjualan,1700000.0,Simpan Pinjam
TRX-0003078,KDMP-00176,2026-07-22,Simpan,1759000.0,Sembako
TRX-0003079,KDMP-00176,2026-08-08,Pinjam,2726000.0,Lainnya
TRX-0003080,KDMP-00176,2026-08-03,Penjualan,817000.0,Sembako
TRX-0003081,KDMP-00176,2026-08-11,Penjualan,2490000.0,Logistik
TRX-0003082,KDMP-00176,2026-08-10,Pembelian,2642000.0,Sembako
TRX-0003083,KDMP-00177,2026-03-14,Pembelian,2145000.0,Lainnya
TRX-0003084,KDMP-00177,2026-03-24,Pinjam,2230000.0,Lainnya
TRX-0003085,KDMP-00177,2026-03-25,Pinjam,1885000.0,Simpan Pinjam
TRX-0003086,KDMP-00177,2026-03-18,Pembelian,3277000.0,Sembako
TRX-0003087,KDMP-00177,2026-03-06,Simpan,3192000.0,Logistik
TRX-0003088,KDMP-00177,2026-03-08,Pinjam,583000.0,Sembako
TRX-0003089,KDMP-00177,2026-04-30,Penjualan,1545000.0,Logistik
TRX-0003090,KDMP-00177,2026-04-02,Pinjam,1755000.0,Logistik
TRX-0003091,KDMP-00177,2026-04-13,Pembelian,1082000.0,Sembako
TRX-0003092,KDMP-00177,2026-04-01,Pinjam,1441000.0,Lainnya
TRX-0003093,KDMP-00177,2026-04-22,Pembelian,826000.0,Simpan Pinjam
TRX-0003094,KDMP-00177,2026-04-12,Simpan,1049000.0,Simpan Pinjam
TRX-0003095,KDMP-00177,2026-05-22,Simpan,1820000.0,Sembako
TRX-0003096,KDMP-00177,2026-05-18,Pinjam,2036000.0,Sembako
TRX-0003097,KDMP-00177,2026-05-13,Pembelian,1838000.0,Sembako
TRX-0003098,KDMP-00177,2026-05-25,Pembelian,1479000.0,Sembako
TRX-0003099,KDMP-00177,2026-07-25,Penjualan,239000.0,Lainnya
TRX-0003100,KDMP-00178,2026-03-10,Penjualan,253000.0,Simpan Pinjam
TRX-0003101,KDMP-00178,2026-03-30,Penjualan,96000.0,Saprotan
TRX-0003102,KDMP-00178,2026-04-08,Pinjam,300000.0,Lainnya
TRX-0003103,KDMP-00178,2026-04-09,Simpan,309000.0,Simpan Pinjam
TRX-0003104,KDMP-00178,2026-05-24,Penjualan,136000.0,Sembako
TRX-0003105,KDMP-00178,2026-06-17,Pinjam,189000.0,Sembako
TRX-0003106,KDMP-00178,2026-07-30,Pembelian,61000.0,Simpan Pinjam
TRX-0003107,KDMP-00178,2026-08-08,Pembelian,130000.0,Lainnya
TRX-0003108,KDMP-00179,2026-03-30,Pinjam,370000.0,Saprotan
TRX-0003109,KDMP-00179,2026-03-03,Penjualan,555000.0,Logistik
TRX-0003110,KDMP-00179,2026-03-18,Pinjam,665000.0,Logistik
TRX-0003111,KDMP-00179,2026-03-28,Pinjam,710000.0,Lainnya
TRX-0003112,KDMP-00179,2026-04-05,Simpan,832000.0,Lainnya
TRX-0003113,KDMP-00179,2026-04-16,Penjualan,623000.0,Lainnya
TRX-0003114,KDMP-00179,2026-05-21,Pembelian,137000.0,Simpan Pinjam
TRX-0003115,KDMP-00179,2026-05-23,Simpan,387000.0,Sembako
TRX-0003116,KDMP-00179,2026-05-28,Simpan,588000.0,Logistik
TRX-0003117,KDMP-00179,2026-06-15,Penjualan,327000.0,Sembako
TRX-0003118,KDMP-00179,2026-06-06,Simpan,537000.0,Lainnya
TRX-0003119,KDMP-00179,2026-06-24,Simpan,231000.0,Saprotan
TRX-0003120,KDMP-00179,2026-07-13,Pinjam,586000.0,Lainnya
TRX-0003121,KDMP-00179,2026-08-10,Simpan,253000.0,Simpan Pinjam
TRX-0003122,KDMP-00180,2026-03-22,Simpan,1061000.0,Logistik
TRX-0003123,KDMP-00180,2026-03-08,Pembelian,950000.0,Lainnya
TRX-0003124,KDMP-00180,2026-03-30,Penjualan,1070000.0,Saprotan
TRX-0003125,KDMP-00180,2026-03-09,Penjualan,558000.0,Saprotan
TRX-0003126,KDMP-00180,2026-04-30,Pinjam,671000.0,Simpan Pinjam
TRX-0003127,KDMP-00180,2026-04-11,Pinjam,810000.0,Simpan Pinjam
TRX-0003128,KDMP-00180,2026-05-19,Pembelian,496000.0,Simpan Pinjam
TRX-0003129,KDMP-00180,2026-05-20,Simpan,446000.0,Sembako
TRX-0003130,KDMP-00180,2026-06-23,Pinjam,179000.0,Saprotan
TRX-0003131,KDMP-00180,2026-06-21,Pinjam,331000.0,Lainnya
TRX-0003132,KDMP-00180,2026-07-18,Simpan,593000.0,Sembako
TRX-0003133,KDMP-00180,2026-07-25,Pinjam,418000.0,Saprotan
TRX-0003134,KDMP-00180,2026-08-05,Penjualan,108000.0,Lainnya
TRX-0003135,KDMP-00181,2026-05-02,Pembelian,220000.0,Lainnya
TRX-0003136,KDMP-00181,2026-05-11,Pembelian,337000.0,Saprotan
TRX-0003137,KDMP-00181,2026-07-03,Simpan,185000.0,Saprotan
TRX-0003138,KDMP-00181,2026-08-04,Penjualan,294000.0,Simpan Pinjam
TRX-0003139,KDMP-00182,2026-03-07,Pinjam,2148000.0,Logistik
TRX-0003140,KDMP-00182,2026-03-31,Penjualan,2450000.0,Simpan Pinjam
TRX-0003141,KDMP-00182,2026-03-15,Simpan,2647000.0,Sembako
TRX-0003142,KDMP-00182,2026-03-20,Simpan,472000.0,Simpan Pinjam
TRX-0003143,KDMP-00182,2026-03-21,Penjualan,2364000.0,Saprotan
TRX-0003144,KDMP-00182,2026-03-26,Penjualan,3068000.0,Sembako
TRX-0003145,KDMP-00182,2026-04-20,Penjualan,1719000.0,Lainnya
TRX-0003146,KDMP-00182,2026-04-18,Penjualan,1908000.0,Lainnya
TRX-0003147,KDMP-00182,2026-04-05,Pinjam,2496000.0,Sembako
TRX-0003148,KDMP-00182,2026-04-05,Pembelian,1198000.0,Lainnya
TRX-0003149,KDMP-00182,2026-04-28,Simpan,1916000.0,Logistik
TRX-0003150,KDMP-00182,2026-05-18,Pinjam,2545000.0,Logistik
TRX-0003151,KDMP-00182,2026-05-11,Pinjam,496000.0,Logistik
TRX-0003152,KDMP-00182,2026-05-09,Simpan,1619000.0,Simpan Pinjam
TRX-0003153,KDMP-00182,2026-05-23,Simpan,683000.0,Lainnya
TRX-0003154,KDMP-00182,2026-06-11,Pinjam,1719000.0,Saprotan
TRX-0003155,KDMP-00182,2026-06-11,Simpan,2351000.0,Simpan Pinjam
TRX-0003156,KDMP-00182,2026-06-10,Penjualan,1622000.0,Sembako
TRX-0003157,KDMP-00182,2026-06-14,Simpan,2390000.0,Sembako
TRX-0003158,KDMP-00182,2026-07-02,Pembelian,2400000.0,Saprotan
TRX-0003159,KDMP-00182,2026-07-08,Pembelian,1219000.0,Sembako
TRX-0003160,KDMP-00182,2026-07-05,Penjualan,2576000.0,Saprotan
TRX-0003161,KDMP-00182,2026-08-06,Simpan,1046000.0,Logistik
TRX-0003162,KDMP-00182,2026-08-04,Pinjam,542000.0,Lainnya
TRX-0003163,KDMP-00182,2026-08-11,Penjualan,2576000.0,Saprotan
TRX-0003164,KDMP-00182,2026-08-09,Pinjam,1320000.0,Logistik
TRX-0003165,KDMP-00183,2026-03-31,Pembelian,191000.0,Logistik
TRX-0003166,KDMP-00183,2026-03-21,Pinjam,360000.0,Saprotan
TRX-0003167,KDMP-00183,2026-04-05,Simpan,607000.0,Lainnya
TRX-0003168,KDMP-00183,2026-04-23,Pembelian,760000.0,Saprotan
TRX-0003169,KDMP-00183,2026-05-26,Pembelian,469000.0,Lainnya
TRX-0003170,KDMP-00183,2026-05-04,Pembelian,651000.0,Simpan Pinjam
TRX-0003171,KDMP-00183,2026-06-05,Penjualan,337000.0,Saprotan
TRX-0003172,KDMP-00183,2026-06-02,Pinjam,694000.0,Sembako
TRX-0003173,KDMP-00183,2026-07-09,Pinjam,417000.0,Simpan Pinjam
TRX-0003174,KDMP-00183,2026-07-18,Pinjam,379000.0,Saprotan
TRX-0003175,KDMP-00183,2026-07-06,Pinjam,210000.0,Logistik
TRX-0003176,KDMP-00183,2026-07-03,Pinjam,674000.0,Simpan Pinjam
TRX-0003177,KDMP-00183,2026-08-06,Simpan,676000.0,Saprotan
TRX-0003178,KDMP-00183,2026-08-05,Pinjam,757000.0,Simpan Pinjam
TRX-0003179,KDMP-00183,2026-08-10,Penjualan,575000.0,Saprotan
TRX-0003180,KDMP-00184,2026-03-25,Pinjam,476000.0,Logistik
TRX-0003181,KDMP-00184,2026-03-18,Pembelian,736000.0,Sembako
TRX-0003182,KDMP-00184,2026-04-23,Pinjam,776000.0,Sembako
TRX-0003183,KDMP-00184,2026-04-06,Penjualan,614000.0,Logistik
TRX-0003184,KDMP-00184,2026-04-07,Pinjam,644000.0,Simpan Pinjam
TRX-0003185,KDMP-00184,2026-05-06,Penjualan,662000.0,Saprotan
TRX-0003186,KDMP-00184,2026-05-05,Pembelian,323000.0,Logistik
TRX-0003187,KDMP-00184,2026-05-31,Penjualan,915000.0,Logistik
TRX-0003188,KDMP-00184,2026-05-22,Penjualan,845000.0,Saprotan
TRX-0003189,KDMP-00184,2026-06-29,Pembelian,237000.0,Saprotan
TRX-0003190,KDMP-00184,2026-06-23,Pembelian,589000.0,Lainnya
TRX-0003191,KDMP-00184,2026-06-18,Pembelian,729000.0,Saprotan
TRX-0003192,KDMP-00184,2026-07-04,Pinjam,356000.0,Logistik
TRX-0003193,KDMP-00184,2026-07-29,Pinjam,715000.0,Simpan Pinjam
TRX-0003194,KDMP-00184,2026-08-01,Simpan,330000.0,Saprotan
TRX-0003195,KDMP-00184,2026-08-10,Pinjam,718000.0,Lainnya
TRX-0003196,KDMP-00185,2026-04-28,Pinjam,171000.0,Sembako
TRX-0003197,KDMP-00185,2026-08-09,Pinjam,244000.0,Sembako
TRX-0003198,KDMP-00185,2026-08-12,Simpan,146000.0,Simpan Pinjam
TRX-0003199,KDMP-00186,2026-03-17,Pembelian,246000.0,Simpan Pinjam
TRX-0003200,KDMP-00186,2026-05-26,Penjualan,139000.0,Lainnya
TRX-0003201,KDMP-00186,2026-07-16,Pinjam,348000.0,Lainnya
TRX-0003202,KDMP-00186,2026-08-11,Pembelian,222000.0,Saprotan
TRX-0003203,KDMP-00186,2026-08-06,Pembelian,306000.0,Simpan Pinjam
TRX-0003204,KDMP-00187,2026-03-26,Penjualan,402000.0,Simpan Pinjam
TRX-0003205,KDMP-00187,2026-04-13,Penjualan,111000.0,Lainnya
TRX-0003206,KDMP-00187,2026-05-15,Penjualan,155000.0,Saprotan
TRX-0003207,KDMP-00187,2026-05-06,Pembelian,319000.0,Lainnya
TRX-0003208,KDMP-00188,2026-03-03,Simpan,2305000.0,Simpan Pinjam
TRX-0003209,KDMP-00188,2026-03-21,Pembelian,1780000.0,Sembako
TRX-0003210,KDMP-00188,2026-03-07,Penjualan,2158000.0,Lainnya
TRX-0003211,KDMP-00188,2026-03-16,Penjualan,1605000.0,Simpan Pinjam
TRX-0003212,KDMP-00188,2026-03-16,Penjualan,2369000.0,Lainnya
TRX-0003213,KDMP-00188,2026-03-05,Pinjam,3159000.0,Sembako
TRX-0003214,KDMP-00188,2026-04-06,Penjualan,728000.0,Logistik
TRX-0003215,KDMP-00188,2026-04-25,Pembelian,1525000.0,Sembako
TRX-0003216,KDMP-00188,2026-04-25,Penjualan,727000.0,Sembako
TRX-0003217,KDMP-00188,2026-04-13,Penjualan,721000.0,Simpan Pinjam
TRX-0003218,KDMP-00188,2026-05-24,Penjualan,803000.0,Logistik
TRX-0003219,KDMP-00188,2026-05-11,Pinjam,847000.0,Simpan Pinjam
TRX-0003220,KDMP-00188,2026-05-20,Pembelian,1028000.0,Sembako
