kabupaten_kota,kecamatan,desa,dimensi_sosial,dimensi_ekonomi,dimensi_lingkungan,skor_idm,status_idm
Kab. Sumba Timur,Lewa Tidahu,Laihau,0.7429,0.5167,0.6667,0.6421,Berkembang
Kab. Sumba Timur,Katala Hamu Lingu,Kompa Pari,0.84,0.6167,0.8667,0.7744,Maju
Kab. Sumba Timur,Katala Hamu Lingu,Matawai Amahu,0.7314,0.6333,0.6667,0.6771,Berkembang
Kab. Sumba Timur,Katala Hamu Lingu,Mandahu,0.7714,0.5,0.6,0.6238,Berkembang
Kab. Sumba Timur,Katala Hamu Lingu,Lailara,0.7886,0.5667,0.6,0.6517,Berkembang
Kab. Sumba Timur,Katala Hamu Lingu,Praibakul,0.7714,0.5,0.6,0.6238,Berkembang
Kab. Sumba Timur,Kanatang,Kuta,0.96,0.7667,1,0.9089,Mandiri
Kab. Sumba Timur,Kanatang,Hambapraing,0.7086,0.5333,0.9333,0.7251,Maju
Kab. Sumba Timur,Kanatang,Mondu,0.8857,0.6833,0.8667,0.8119,Maju
Kab. Sumba Timur,Kanatang,Ndapayami,0.7143,0.3,0.6,0.5381,Tertinggal
Kab. Sumba Timur,Ngadu Ngala,Praiwitu,0.7657,0.4,0.3333,0.4997,Tertinggal
Kab. Sumba Timur,Ngadu Ngala,Kakaha,0.6629,0.4167,0.6,0.5598,Tertinggal
Kab. Sumba Timur,Ngadu Ngala,Hambawutang,0.6571,0.4667,0.5333,0.5524,Tertinggal
Kab. Sumba Timur,Ngadu Ngala,Kabanda,0.5886,0.45,0.4667,0.5017,Tertinggal
Kab. Sumba Timur,Ngadu Ngala,Prauraming,0.7371,0.3,0.6667,0.5679,Tertinggal
Kab. Sumba Timur,Mahu,Lahiru,0.6,0.3167,0.6,0.5056,Tertinggal
Kab. Sumba Timur,Mahu,Patamawai,0.6629,0.4167,0.8667,0.6487,Berkembang
Kab. Sumba Timur,Mahu,Wairara,0.7143,0.4167,0.8667,0.6659,Berkembang
Kab. Sumba Timur,Mahu,Praikalala,0.6571,0.4333,0.8667,0.6524,Berkembang
Kab. Sumba Timur,Mahu,Lulundilu,0.6914,0.4167,0.8667,0.6583,Berkembang
Kab. Sumba Timur,Mahu,Haray,0.6743,0.4167,0.9333,0.6748,Berkembang
Kab. Kutai Kartanegara,Muara Muntai,Perian,0.9143,0.9667,0.8667,0.9159,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Muara Leka,0.9143,0.9667,0.8667,0.9159,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Muara Aloh,0.6743,0.7833,0.7333,0.7303,Maju
Kab. Kutai Kartanegara,Muara Muntai,Jantur,0.8343,0.7,0.9333,0.8225,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Batuq,0.8171,0.6833,0.8,0.7668,Maju
Kab. Kutai Kartanegara,Muara Muntai,Rebaq Rinding,0.8286,0.75,0.9333,0.8373,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Muara Muntai Ulu,0.7543,0.9,0.9333,0.8625,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Muara Muntai Ilir,0.8971,0.7333,0.8667,0.8324,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Kayu Batu,0.8971,0.7167,0.8667,0.8268,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Jantur Selatan,0.7886,0.6667,1,0.8184,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Tanjung Batuq Harapan,0.8229,0.7167,1,0.8465,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Pulau Harapan,0.7943,0.8,0.8667,0.8203,Mandiri
Kab. Kutai Kartanegara,Muara Muntai,Jantur Baru,0.8571,0.7333,0.9333,0.8413,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Jonggon Desa,0.7943,0.7167,0.6667,0.7259,Maju
Kab. Kutai Kartanegara,Loa Kulu,Sungai Payang,0.92,0.8167,0.9333,0.89,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Jembayan,0.9143,0.8333,0.8,0.8492,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Loa Kulu Kota,0.96,0.85,0.8667,0.8922,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Loh Sumber,0.96,0.9167,0.8667,0.9144,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Ponoragan,0.9086,0.8333,0.9333,0.8917,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Rempanga,0.96,0.9,0.9333,0.9311,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Margahayu,0.9314,0.8,0.8667,0.866,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Jonggon Jaya,0.8914,0.8167,0.8,0.836,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Lung Anai,0.8343,0.5333,0.9333,0.767,Maju
Kab. Kutai Kartanegara,Loa Kulu,Jembayan Tengah,0.8743,0.7667,1,0.8803,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Jembayan Dalam,0.8629,0.5667,0.9333,0.7876,Maju
Kab. Kutai Kartanegara,Loa Kulu,Sepakat,0.9143,0.7333,0.8667,0.8381,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Sumber Sari,0.8971,0.7667,1,0.8879,Mandiri
Kab. Kutai Kartanegara,Loa Kulu,Jongkang,0.8857,0.7667,0.6667,0.773,Maju
Kab. Kutai Kartanegara,Loa Janan,Bakungan,0.8914,0.5667,0.8,0.7527,Maju
Kab. Kutai Kartanegara,Loa Janan,Loa Duri Ulu,0.9086,0.8167,0.9333,0.8862,Mandiri
Kab. Kutai Kartanegara,Loa Janan,Loa Janan Ulu,0.8743,0.75,0.8667,0.8303,Mandiri
Kab. Kutai Kartanegara,Loa Janan,Purwajaya,0.9086,0.7667,0.8667,0.8473,Mandiri
Kab. Kutai Kartanegara,Loa Janan,Tani Bhakti,0.84,0.75,0.7333,0.7744,Maju
Kab. Kutai Kartanegara,Loa Janan,Batuah,0.8743,0.7833,0.9333,0.8637,Mandiri
Kab. Kutai Kartanegara,Loa Janan,Loa Duri Ilir,0.9486,0.9333,0.8667,0.9162,Mandiri
Kab. Kutai Kartanegara,Loa Janan,Tani Harapan,0.88,0.85,0.7333,0.8211,Mandiri
Kab. Kutai Kartanegara,Anggana,Sepatin,0.7257,0.4833,0.9333,0.7141,Maju
Kab. Kutai Kartanegara,Anggana,Muara Pantuan,0.72,0.5167,0.8667,0.7011,Berkembang
Kab. Kutai Kartanegara,Anggana,Tani Baru,0.6514,0.45,0.9333,0.6783,Berkembang
Kab. Kutai Kartanegara,Anggana,Kutai Lama,0.8514,0.65,0.8667,0.7894,Maju
Kab. Kutai Kartanegara,Anggana,Anggana,0.8343,0.6667,1,0.8337,Mandiri
Kab. Kutai Kartanegara,Anggana,Sungai Meriam,0.9486,0.9333,0.9333,0.9384,Mandiri
Kab. Kutai Kartanegara,Anggana,Sidomulyo,0.9029,0.65,0.9333,0.8287,Mandiri
Kab. Kutai Kartanegara,Anggana,Handil Terusan,0.8171,0.5667,0.9333,0.7724,Maju
Kab. Kutai Kartanegara,Muara Badak,Saliki,0.9029,0.7333,0.9333,0.8565,Mandiri
Kab. Kutai Kartanegara,Muara Badak,Salok Palai,0.9086,0.7167,0.7333,0.7862,Maju
Kab. Kutai Kartanegara,Muara Badak,Muara Badak Ulu,0.8514,0.8333,0.9333,0.8727,Mandiri
Kab. Kutai Kartanegara,Muara Badak,Muara Badak Ilir,0.9371,0.85,0.7333,0.8402,Mandiri
Kab. Kutai Kartanegara,Muara Badak,Tanjung Limau,0.8743,0.6667,0.9333,0.8248,Mandiri
Kab. Kutai Kartanegara,Muara Badak,Tanah Datar,0.92,0.9,0.8667,0.8956,Mandiri
Kab. Kutai Kartanegara,Muara Badak,Badak Baru,0.9029,0.8167,0.9333,0.8843,Mandiri
Kab. Kutai Kartanegara,Muara Badak,Suka Damai,0.8229,0.7333,0.8,0.7854,Maju
Kab. Kutai Kartanegara,Muara Badak,Badak Mekar,0.8,0.5,0.8667,0.7222,Maju
Kab. Kutai Kartanegara,Muara Badak,Gas Alam Badak I,0.9029,0.85,0.8667,0.8732,Mandiri
Kab. Kutai Kartanegara,Muara Badak,Batu-Batu,0.9371,0.75,0.6667,0.7846,Maju
Kab. Kutai Kartanegara,Muara Badak,Sallo Cela,0.7714,0.6167,0.6667,0.6849,Berkembang
Kab. Kutai Kartanegara,Muara Badak,Sungai Bawang,0.8171,0.6,0.6667,0.6946,Berkembang
Kab. Kutai Kartanegara,Tenggarong,Rapak Lambur,0.88,0.5833,1,0.8211,Mandiri
Kab. Kutai Kartanegara,Tenggarong,Bendang Raya,0.8229,0.55,0.8667,0.7465,Maju
Kab. Kutai Kartanegara,Sebulu,Selerong,0.8686,0.65,0.6667,0.7284,Maju
Kab. Kutai Kartanegara,Sebulu,Tanjung Harapan,0.84,0.75,0.5333,0.7078,Maju
Kab. Kutai Kartanegara,Sebulu,Beloro,0.8514,0.9667,0.6667,0.8283,Mandiri
Kab. Kutai Kartanegara,Sebulu,Sebulu Ulu,0.9657,1,0.8667,0.9441,Mandiri
Kab. Kutai Kartanegara,Sebulu,Sebulu Ilir,0.88,0.8833,0.8667,0.8767,Mandiri
Kab. Kutai Kartanegara,Sebulu,Segihan,0.8743,0.75,0.8,0.8081,Maju
Kab. Kutai Kartanegara,Sebulu,Sumber Sari,0.9257,0.9833,0.9333,0.9475,Mandiri
Kab. Kutai Kartanegara,Sebulu,Manunggal Daya,0.9429,0.85,0.8667,0.8865,Mandiri
Kab. Kutai Kartanegara,Sebulu,Giri Agung,0.8514,0.8167,0.8,0.8227,Mandiri
Kab. Kutai Kartanegara,Sebulu,Senoni,0.8743,0.7,0.8,0.7914,Maju
Kab. Kutai Kartanegara,Sebulu,Sebulu Moderen,0.8971,0.85,0.8667,0.8713,Mandiri
Kab. Kutai Kartanegara,Sebulu,Sanggulan,0.8971,0.8333,0.8667,0.8657,Mandiri
Kab. Kutai Kartanegara,Sebulu,Lekaq Kidau,0.8571,0.6333,0.6667,0.719,Maju
Kab. Kutai Kartanegara,Sebulu,Mekar Jaya,0.8914,0.8167,0.8667,0.8583,Mandiri
Kab. Kutai Kartanegara,Kota Bangun,Loleng,0.8514,0.65,0.8,0.7671,Maju
Kab. Kutai Kartanegara,Kota Bangun,Kota Bangun Ulu,0.9371,0.9833,0.8,0.9068,Mandiri
Kab. Kutai Kartanegara,Kota Bangun,Kota Bangun Ilir,0.8914,0.7,0.8,0.7971,Maju
Kab. Kutai Kartanegara,Kota Bangun,Liang,0.7657,0.8333,0.6,0.733,Maju
Kab. Kutai Kartanegara,Kota Bangun,Muhuran,0.6971,0.8,0.6,0.699,Berkembang
Kab. Kutai Kartanegara,Kota Bangun,Pela,0.7429,0.6833,0.6,0.6754,Berkembang
Kab. Kutai Kartanegara,Kota Bangun,Kedang Murung,0.7886,0.75,0.7333,0.7573,Maju
Kab. Kutai Kartanegara,Kota Bangun,Kota Bangun Seberang,0.7314,0.5833,0.5333,0.616,Berkembang
Kab. Kutai Kartanegara,Kota Bangun,Liang Ulu,0.8114,0.7667,0.8,0.7927,Maju
Kab. Kutai Kartanegara,Kota Bangun,Sebelimbingan,0.76,0.6167,0.9333,0.77,Maju
Kab. Kutai Kartanegara,Kota Bangun,Sangkuliman,0.7886,0.5167,0.8,0.7017,Berkembang
Kab. Kutai Kartanegara,Kenohan,Lamin Telihan,0.8171,0.7333,0.6,0.7168,Maju
Kab. Kutai Kartanegara,Kenohan,Lamin Pulut,0.7543,0.4833,0.8667,0.7014,Berkembang
Kab. Kutai Kartanegara,Kenohan,Teluk Bingkai,0.8171,0.65,0.6667,0.7113,Maju
Kab. Kutai Kartanegara,Kenohan,Kahala,0.9029,0.9167,0.6667,0.8287,Mandiri
Kab. Kutai Kartanegara,Kenohan,Tubuhan,0.7943,0.4667,0.6667,0.6425,Berkembang
Kab. Kutai Kartanegara,Kenohan,Semayang,0.7314,0.5333,0.6667,0.6438,Berkembang
Kab. Kutai Kartanegara,Kenohan,Teluk Muda,0.7714,0.5833,0.9333,0.7627,Maju
Kab. Kutai Kartanegara,Kenohan,Tuana Tuha,0.8457,0.8,0.8,0.8152,Maju
Kab. Kutai Kartanegara,Kenohan,Kahala Ilir,0.7486,0.6833,0.6667,0.6995,Berkembang
Kab. Kutai Kartanegara,Kembang Janggut,Genting Tanah,0.8743,0.75,0.8,0.8081,Maju
Kab. Kutai Kartanegara,Kembang Janggut,Loa Sakoh,0.8457,0.8333,0.8667,0.8486,Mandiri
Kab. Kutai Kartanegara,Kembang Janggut,Hambau,0.9314,0.95,0.8,0.8938,Mandiri
Kab. Kutai Kartanegara,Kembang Janggut,Kembang Janggut,0.9429,0.95,0.9333,0.9421,Mandiri
Kab. Kutai Kartanegara,Kembang Janggut,Kelekat,0.7543,0.7333,0.8667,0.7848,Maju
Kab. Kutai Kartanegara,Kembang Janggut,Pulau Pinang,0.8457,0.8667,0.8,0.8375,Mandiri
Kab. Kutai Kartanegara,Kembang Janggut,Long Beleh Haloq,0.8286,0.7833,0.8,0.804,Maju
Kab. Kutai Kartanegara,Kembang Janggut,Long Beleh Modang,0.7886,0.85,0.9333,0.8573,Mandiri
Kab. Kutai Kartanegara,Kembang Janggut,Muai,0.8,0.8,0.8667,0.8222,Mandiri
Kab. Kutai Kartanegara,Kembang Janggut,Perdana,0.8629,0.8333,0.8,0.8321,Mandiri
Kab. Kutai Kartanegara,Kembang Janggut,Bukit Layang,0.8914,0.75,0.8,0.8138,Maju
Kab. Kutai Kartanegara,Muara Kaman,Muara Kaman Ilir,0.8857,0.8,0.8667,0.8508,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Rantau Hempang,0.7714,0.5667,0.8667,0.7349,Maju
Kab. Kutai Kartanegara,Muara Kaman,Teratak,0.7714,0.75,0.8,0.7738,Maju
Kab. Kutai Kartanegara,Muara Kaman,Benua Puhun,0.88,0.8667,0.8,0.8489,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Muara Kaman Ulu,0.8971,0.85,0.7333,0.8268,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Sabintulung,0.8171,0.7833,0.9333,0.8446,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Muara Siran,0.7429,0.5,0.9333,0.7254,Maju
Kab. Kutai Kartanegara,Muara Kaman,Tunjungan,0.6971,0.4833,0.8,0.6602,Berkembang
Kab. Kutai Kartanegara,Muara Kaman,Sedulang,0.8057,0.65,0.8,0.7519,Maju
Kab. Kutai Kartanegara,Muara Kaman,Menamang Kiri,0.6914,0.5833,0.8667,0.7138,Maju
Kab. Kutai Kartanegara,Muara Kaman,Menamang Kanan,0.7029,0.7,0.8667,0.7565,Maju
Kab. Kutai Kartanegara,Muara Kaman,Sidomukti,0.9429,0.8333,0.7333,0.8365,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Panca Jaya,0.96,0.8333,0.9333,0.9089,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Bunga Jadi,0.9029,0.8167,1,0.9065,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Kupang Baru,0.7543,0.4,0.9333,0.6959,Berkembang
Kab. Kutai Kartanegara,Muara Kaman,Lebaho Ulaq,0.7657,0.8167,0.9333,0.8386,Mandiri
Kab. Kutai Kartanegara,Muara Kaman,Bukit Jering,0.68,0.6833,0.8,0.7211,Maju
Kab. Kutai Kartanegara,Muara Kaman,Liang Buaya,0.7143,0.55,0.8667,0.7103,Maju
Kab. Kutai Kartanegara,Muara Kaman,Puan Cepak,0.8,0.6167,0.7333,0.7167,Maju
Kab. Kutai Kartanegara,Muara Kaman,Cipari Makmur,0.8457,0.75,0.9333,0.843,Mandiri
Kab. Kutai Kartanegara,Tabang,Gunung Sari,0.8229,0.6667,0.8,0.7632,Maju
Kab. Kutai Kartanegara,Tabang,Long Lalang,0.7943,0.6833,0.8667,0.7814,Maju
Kab. Kutai Kartanegara,Tabang,Muara Ritan,0.8457,0.75,0.6667,0.7541,Maju
Kab. Kutai Kartanegara,Tabang,Buluk Sen,0.8514,0.8,0.5333,0.7283,Maju
Kab. Kutai Kartanegara,Tabang,Umaq Dian,0.8629,0.7667,0.6667,0.7654,Maju
Kab. Kutai Kartanegara,Tabang,Muara Pedohon,0.8514,0.6333,0.7333,0.7394,Maju
Kab. Kutai Kartanegara,Tabang,Bila Talang,0.7771,0.8,0.8667,0.8146,Maju
Kab. Kutai Kartanegara,Tabang,Kampung Baru,0.7086,0.5,0.9333,0.714,Maju
Kab. Kutai Kartanegara,Tabang,Umaq Tukung,0.7943,0.5167,0.9333,0.7481,Maju
Kab. Kutai Kartanegara,Tabang,Sidomulyo,0.7771,0.6667,0.9333,0.7924,Maju
Kab. Kutai Kartanegara,Tabang,Umaq Bekuay,0.7543,0.7167,0.6667,0.7125,Maju
Kab. Kutai Kartanegara,Tabang,Tabang Lama,0.7886,0.45,0.9333,0.724,Maju
Kab. Kutai Kartanegara,Tabang,Muara Tiq,0.7429,0.6,0.6,0.6476,Berkembang
Kab. Kutai Kartanegara,Tabang,Muara Salung,0.7657,0.6,0.6,0.6552,Berkembang
Kab. Kutai Kartanegara,Tabang,Muara Kebaq,0.7086,0.5833,0.6667,0.6529,Berkembang
Kab. Kutai Kartanegara,Tabang,Muara Belinau,0.7429,0.55,0.8,0.6976,Berkembang
Kab. Kutai Kartanegara,Tabang,Muara Tubo,0.72,0.6,0.6,0.64,Berkembang
Kab. Kutai Kartanegara,Tabang,Ritan Baru,0.8514,0.8,0.5333,0.7283,Maju
Kab. Kutai Kartanegara,Tabang,Tukung Ritan,0.8571,0.85,0.7333,0.8135,Maju
Kab. Kutai Kartanegara,Samboja,Karya Jaya,0.8629,0.6667,0.8667,0.7987,Maju
Kab. Kutai Kartanegara,Samboja,Bukit Raya,0.8629,0.7833,0.8,0.8154,Maju
Kab. Kutai Kartanegara,Samboja,Beringin Agung,0.7143,0.7667,0.6667,0.7159,Maju
Kab. Kutai Kartanegara,Tenggarong Seberang,Manunggal Jaya,0.9029,0.9667,0.8,0.8898,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Bukit Raya,0.8971,0.85,0.9333,0.8935,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Embalut,0.9257,0.8667,0.8667,0.8863,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Bangun Rejo,0.9257,0.8667,0.8667,0.8863,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Kerta Buana,0.84,0.7167,0.9333,0.83,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Separi,0.8571,0.7333,0.8,0.7968,Maju
Kab. Kutai Kartanegara,Tenggarong Seberang,Bukit Pariaman,0.9371,0.9167,0.9333,0.929,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Bhuana Jaya,0.8857,0.8333,0.8,0.8397,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Mulawarman,0.8971,0.7,0.8667,0.8213,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Loa Ulung,0.8343,0.6833,0.8667,0.7948,Maju
Kab. Kutai Kartanegara,Tenggarong Seberang,Loa Raya,0.8343,0.6833,0.9333,0.817,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Perjiwa,0.8971,0.8333,0.8667,0.8657,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Teluk Dalam,0.92,0.7333,0.8667,0.84,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Loa Lepu,0.9371,0.7,0.9333,0.8568,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Suka Maju,0.8629,0.8,0.9333,0.8654,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Loa Pari,0.8171,0.85,0.9333,0.8668,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Karang Tunggal,0.8457,0.75,0.9333,0.843,Mandiri
Kab. Kutai Kartanegara,Tenggarong Seberang,Tanjung Batu,0.8629,0.6667,0.7333,0.7543,Maju
Kab. Kutai Kartanegara,Marang Kayu,Sebuntal,0.9143,0.8,0.8667,0.8603,Mandiri
Kab. Kutai Kartanegara,Marang Kayu,Santan Ulu,0.8914,0.7167,0.8,0.8027,Maju
Kab. Kutai Kartanegara,Marang Kayu,Santan Tengah,0.8457,0.7,0.7333,0.7597,Maju
Kab. Kutai Kartanegara,Marang Kayu,Santan Ilir,0.8629,0.7,0.6667,0.7432,Maju
Kab. Kutai Kartanegara,Marang Kayu,Kersik,0.8457,0.6667,0.9333,0.8152,Maju
Kab. Kutai Kartanegara,Marang Kayu,Bunga Putih,0.8857,0.6833,0.7333,0.7675,Maju
Kab. Kutai Kartanegara,Marang Kayu,Makarti,0.8514,0.6667,0.8,0.7727,Maju
Kab. Kutai Kartanegara,Marang Kayu,Prangat Selatan,0.9314,0.85,0.6667,0.816,Mandiri
Kab. Kutai Kartanegara,Marang Kayu,Prangat Baru,0.8343,0.4833,0.8,0.7059,Berkembang
Kab. Kutai Kartanegara,Marang Kayu,Semangko,0.8857,0.8167,0.5333,0.7452,Maju
Kab. Kutai Kartanegara,Marang Kayu,Sambera Baru,0.7886,0.5833,0.6,0.6573,Berkembang
Kab. Kutai Kartanegara,Muara Wis,Muara Wis,0.88,0.7333,0.9333,0.8489,Mandiri
Kab. Kutai Kartanegara,Muara Wis,Sebemban,0.7829,0.7,0.9333,0.8054,Maju
Kab. Kutai Kartanegara,Muara Wis,Melintang,0.7314,0.7167,0.8667,0.7716,Maju
Kab. Kutai Kartanegara,Muara Wis,Enggelam,0.8171,0.6333,0.7333,0.7279,Maju
Kab. Kutai Kartanegara,Muara Wis,Lebak Mantan,0.8914,0.8667,0.8,0.8527,Mandiri
Kab. Kutai Kartanegara,Muara Wis,Lebak Cilong,0.84,0.7833,1,0.8744,Mandiri
Kab. Kutai Kartanegara,Muara Wis,Muara Enggelam,0.72,0.65,0.8667,0.7456,Maju
Kab. Kutai Kartanegara,Kota Bangun Darat,Kedang Ipil,0.9029,0.8,0.4667,0.7232,Maju
Kab. Kutai Kartanegara,Kota Bangun Darat,Sedulang,0.8514,0.5167,0.7333,0.7005,Berkembang
Kab. Kutai Kartanegara,Kota Bangun Darat,Benua Baru,0.84,0.55,0.6,0.6633,Berkembang
Kab. Kutai Kartanegara,Kota Bangun Darat,Kota Bangun I,0.8114,0.5833,0.8667,0.7538,Maju
Kab. Kutai Kartanegara,Kota Bangun Darat,Kota Bangun Ii,0.8171,0.7,0.8667,0.7946,Maju
Kab. Kutai Kartanegara,Kota Bangun Darat,Kota Bangun Iii,0.9143,0.9,0.8667,0.8937,Mandiri
Kab. Kutai Kartanegara,Kota Bangun Darat,Sumber Sari,0.84,0.6333,0.8667,0.78,Maju
Kab. Kutai Kartanegara,Kota Bangun Darat,Sari Nadi,0.8629,0.7,0.6667,0.7432,Maju
Kab. Kutai Kartanegara,Kota Bangun Darat,Suka Bumi,0.8457,0.7167,0.8667,0.8097,Maju
Kab. Kutai Kartanegara,Kota Bangun Darat,Wonosari,0.7886,0.5333,0.8667,0.7295,Maju
Kab. Kutai Kartanegara,Samboja Barat,Tani Bhakti,0.7771,0.6,0.9333,0.7702,Maju
Kab. Bantaeng,Bissappu,Bonto Jai,0.8686,0.8167,0.8667,0.8506,Mandiri
Kab. Bantaeng,Bissappu,Bonto Cinde,0.8514,0.75,0.6667,0.756,Maju
Kab. Bantaeng,Bissappu,Bonto Loe,0.8457,0.7,0.6667,0.7375,Maju
Kab. Bantaeng,Bissappu,Bonto Salluang,0.8457,0.6667,0.9333,0.8152,Maju
Kab. Bantaeng,Bantaeng,Kayu Loe,0.8629,0.6167,0.7333,0.7376,Maju
Kab. Bantaeng,Eremerasa,Ulu Galung,0.8914,0.75,0.9333,0.8583,Mandiri
Kab. Bantaeng,Eremerasa,Lonrong,0.8571,0.8333,0.9333,0.8746,Mandiri
Kab. Bantaeng,Eremerasa,Barua,0.7771,0.7167,1,0.8313,Mandiri
Kab. Bantaeng,Eremerasa,Kampala,0.8057,0.7667,1,0.8575,Mandiri
Kab. Bantaeng,Eremerasa,Pa'Bentengan,0.7829,0.6833,0.9333,0.7998,Maju
Kab. Bantaeng,Eremerasa,Mappilawing,0.9029,0.7667,1,0.8898,Mandiri
Kab. Bantaeng,Eremerasa,Pa'Bumbungang,0.7314,0.8667,1,0.866,Mandiri
Kab. Bantaeng,Eremerasa,Mamampang,0.7829,0.75,0.6667,0.7332,Maju
Kab. Bantaeng,Eremerasa,Parang Loe,0.7429,0.6833,0.8667,0.7643,Maju
Kab. Bantaeng,Tompo Bulu,Labbo,0.9257,0.9333,1,0.953,Mandiri
Kab. Bantaeng,Tompo Bulu,Pattaneteang,0.8571,0.7,0.9333,0.8302,Mandiri
Kab. Bantaeng,Tompo Bulu,Pattallassang,0.8229,0.9,1,0.9076,Mandiri
Kab. Bantaeng,Tompo Bulu,Bonto-Bontoa,0.8229,0.7,0.9333,0.8187,Mandiri
Kab. Bantaeng,Tompo Bulu,Bonto Tappalang,0.6686,0.7,0.8667,0.7451,Maju
Kab. Bantaeng,Tompo Bulu,Balumbung,0.8343,0.85,0.8,0.8281,Mandiri
Kab. Bantaeng,Pajukukang,Biangkeke,0.7886,0.85,0.6667,0.7684,Maju
Kab. Bantaeng,Pajukukang,Pa'Jukukang,0.8629,0.7167,0.8,0.7932,Maju
Kab. Bantaeng,Pajukukang,Biangloe,0.8343,0.65,0.8667,0.7837,Maju
Kab. Bantaeng,Pajukukang,Borong Loe,0.8914,0.85,0.6,0.7805,Maju
Kab. Bantaeng,Pajukukang,Baruga,0.7943,0.8333,0.8667,0.8314,Mandiri
Kab. Bantaeng,Pajukukang,Nipa-Nipa,0.9657,0.9,0.6,0.8219,Mandiri
Kab. Bantaeng,Pajukukang,Papan Loe,0.9714,0.8167,0.4667,0.7516,Maju
Kab. Bantaeng,Pajukukang,Rappoa,0.8514,0.7,0.8,0.7838,Maju
Kab. Bantaeng,Pajukukang,Lumpangan,0.7943,0.7,0.6667,0.7203,Maju
Kab. Bantaeng,Pajukukang,Batu Karaeng,0.8343,0.6333,0.6667,0.7114,Maju
Kab. Bantaeng,Uluere,Bonto Marannu,0.9257,0.9,1,0.9419,Mandiri
Kab. Bantaeng,Uluere,Bonto Tangnga,0.8571,0.75,0.9333,0.8468,Mandiri
Kab. Bantaeng,Uluere,Bonto Tallasa,0.8286,0.7667,0.6667,0.754,Maju
Kab. Bantaeng,Uluere,Bonto Rannu,0.7771,0.7167,0.8667,0.7868,Maju
Kab. Bantaeng,Uluere,Bonto Daeng,0.8114,0.8,1,0.8705,Mandiri
Kab. Bantaeng,Uluere,Bonto Lojong,0.8229,0.8333,0.8667,0.841,Mandiri
Kab. Bantaeng,Gantarang Keke,Layoa,0.9429,0.9167,0.9333,0.931,Mandiri
Kab. Bantaeng,Gantarang Keke,Bajiminasa,0.9371,0.9167,1,0.9513,Mandiri
Kab. Bantaeng,Gantarang Keke,Tombolo,0.8914,0.9167,0.9333,0.9138,Mandiri
Kab. Bantaeng,Gantarang Keke,Kaloling,0.96,0.85,1,0.9367,Mandiri
Kab. Bantaeng,Sinoa,Bonto Tiro,0.8114,0.6833,0.8667,0.7871,Maju
Kab. Bantaeng,Sinoa,Bonto Karaeng,0.8114,0.8,0.9333,0.8483,Mandiri
Kab. Bantaeng,Sinoa,Bonto Maccini,0.8229,0.75,0.8667,0.8132,Maju
Kab. Bantaeng,Sinoa,Bonto Mate'Ne,0.8514,0.75,0.6667,0.756,Maju
Kab. Bantaeng,Sinoa,Bonto Majannang,0.7943,0.7667,0.6667,0.7425,Maju
Kab. Bantaeng,Sinoa,Bonto Bulaeng,0.7486,0.7333,0.8,0.7606,Maju
